utimesec    220.367284
stimesec    3.189885
ru_maxrss   237636
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   347128
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11160
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    110683
ru_nivcsw   43591
