utimesec    38657.585169
stimesec    283.781291
ru_maxrss   283540
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   5158131
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9728
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    8641288
ru_nivcsw   6088418
