utimesec    17776.336760
stimesec    103.937172
ru_maxrss   324764
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   4340428
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  10080
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    3263501
ru_nivcsw   3137695
