utimesec    13332.495521
stimesec    67.091336
ru_maxrss   724612
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   53050285
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  14280
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    4744
ru_nivcsw   1909723
