utimesec    53910.303316
stimesec    493.104966
ru_maxrss   610936
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1043355
ru_majflt   2
ru_nswap    0
ru_inblock  248
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    87845597
ru_nivcsw   12993451
