utimesec    15513.380110
stimesec    91.366542
ru_maxrss   312216
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   3498186
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  9656
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2944931
ru_nivcsw   2832073
