utimesec    10276.660288
stimesec    143.293435
ru_maxrss   1336952
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   196969001
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  63144
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    262819
ru_nivcsw   1626847
